temperature,cpu_usage,memory_usage,network_traffic,failure
39.72,34.11,72.59,250.64,0
44.76,67.51,53.47,205.25,0
46.74,33.98,52.02,351.22,0
54.49,57.93,87.09,240.75,1
52.07,72.31,49.77,475.05,0
66.19,44.5,68.47,308.12,0
62.63,62.89,48.14,135.16,0
58.96,54.56,21.49,229.74,0
56.17,47.1,32.91,180.08,0
58.15,58.51,62.31,428.75,0
48.1,78.12,67.62,392.82,1
61.86,33.53,62.37,292.67,0
46.1,27.73,75.63,334.81,0
61.68,26.68,62.04,289.48,0
64.49,62.9,41.05,403.25,0
56.69,65.33,65.7,362.38,0
53.59,35.33,58.05,384.0,0
58.2,6.55,44.64,276.98,0
32.11,32.85,63.51,224.21,0
57.42,54.86,56.43,379.81,1
54.09,43.8,44.11,486.16,0
54.59,48.25,51.8,432.72,0
60.65,35.58,80.44,489.8,1
54.4,63.25,79.86,319.44,1
45.88,51.18,58.39,183.6,0
53.87,55.56,56.03,194.26,0
55.54,47.86,29.21,465.55,0
55.92,54.44,85.95,76.57,0
56.3,53.25,73.65,480.57,0
63.31,28.29,68.54,205.48,0
46.31,51.72,14.05,530.81,0
56.41,59.25,55.74,291.53,0
65.32,65.79,52.71,386.71,0
41.12,52.49,67.29,586.21,1
56.44,27.63,46.88,260.38,0
50.32,30.4,50.83,258.37,0
52.03,37.17,66.15,216.62,0
47.76,48.41,41.08,179.79,0
53.64,42.8,44.67,260.42,0
69.73,24.77,58.48,233.42,0
44.88,24.67,79.09,149.97,0
45.64,7.23,69.55,274.74,0
44.58,0.0,74.36,353.97,0
68.82,42.63,56.14,192.49,0
51.3,86.76,81.91,280.51,1
54.79,77.34,23.66,468.78,0
51.78,27.39,91.4,129.66,0
47.44,47.7,93.73,531.8,1
53.12,18.64,63.22,219.12,0
74.67,21.38,69.98,324.11,0
66.14,23.45,54.32,453.5,0
48.18,40.94,51.23,490.12,0
60.18,41.72,44.0,356.38,0
48.35,49.55,54.12,216.66,1
40.79,56.94,65.01,206.06,0
63.16,38.94,62.56,231.01,0
64.28,45.65,90.76,526.71,1
63.37,25.31,56.8,254.02,0
51.24,20.8,28.2,338.84,0
53.67,18.02,84.6,174.75,0
61.0,56.69,33.02,161.24,0
58.13,38.92,44.93,303.17,0
51.85,11.32,59.89,261.03,0
42.05,43.86,62.51,269.8,0
55.91,22.52,28.98,122.51,0
63.63,74.89,41.56,291.18,0
45.42,34.58,28.35,485.91,0
60.11,57.27,66.19,197.64,1
57.65,64.6,76.3,407.69,1
61.0,27.81,33.01,0.0,0
61.98,46.37,72.92,203.72,0
49.44,54.96,71.75,70.75,0
42.06,47.08,43.14,448.34,0
50.73,51.5,19.31,405.45,0
62.11,21.07,35.72,175.88,0
50.66,54.97,44.29,334.71,0
49.45,36.25,82.75,444.21,0
40.43,51.29,52.87,462.86,1
69.02,61.56,36.88,251.31,0
61.61,57.04,57.66,34.94,0
61.16,51.28,31.68,192.18,0
62.74,56.56,64.26,391.94,1
59.61,57.39,37.4,551.87,0
53.05,71.92,40.01,293.48,0
53.69,44.39,61.76,227.18,0
51.58,47.95,86.5,587.92,1
76.08,61.78,94.56,348.69,1
59.45,36.17,36.28,152.67,0
51.29,20.97,44.26,285.73,0
58.72,53.88,64.28,419.99,1
46.91,41.29,76.04,291.56,0
67.04,23.26,16.05,395.32,0
49.71,54.01,56.57,107.4,0
59.01,70.76,46.23,127.9,0
63.53,15.66,20.37,211.82,0
58.08,63.4,30.93,266.14,0
55.76,0.0,44.78,340.07,0
55.09,37.79,56.06,376.41,0
54.55,78.13,73.15,595.93,1
50.39,39.09,61.38,211.37,0
51.4,46.62,72.06,262.32,0
66.84,58.73,55.48,214.72,0
54.13,14.1,42.31,429.53,0
48.71,46.3,51.69,436.07,0
50.87,46.16,67.52,246.28,0
63.8,78.52,73.59,547.89,1
60.4,22.76,52.34,214.93,0
59.48,38.13,38.28,423.59,0
52.94,28.29,61.04,474.54,0
59.59,26.38,63.6,136.61,0
49.85,65.29,77.19,369.32,1
52.92,45.48,42.78,0.0,0
62.76,35.0,42.98,398.91,0
61.99,35.68,68.61,167.81,0
47.14,34.86,47.67,368.1,0
48.16,36.47,46.91,390.6,0
55.87,22.24,77.57,434.42,0
68.81,40.34,30.32,406.83,0
39.68,38.53,92.01,306.71,1
57.23,31.36,43.97,254.34,0
43.99,47.79,70.6,291.07,0
49.93,49.32,53.04,166.08,0
52.08,34.98,59.88,274.6,0
51.64,42.41,50.27,265.12,0
50.73,83.86,70.42,205.41,1
55.06,83.17,48.75,91.06,0
50.72,26.03,44.69,146.77,0
43.3,28.54,87.64,0.0,0
61.24,25.93,55.53,263.05,0
61.02,64.03,42.84,343.26,1
61.75,37.83,28.17,0.0,0
42.67,49.31,88.58,328.41,0
57.39,80.95,45.07,285.3,0
60.41,44.81,92.11,158.79,0
46.75,57.71,62.18,248.26,0
55.07,54.37,57.57,426.1,0
54.07,34.41,58.06,183.1,0
69.74,64.06,94.89,309.46,1
70.4,29.71,15.54,341.59,0
41.69,69.12,58.86,201.34,0
74.95,34.43,50.23,420.99,0
47.68,36.4,51.16,348.46,0
62.85,25.41,57.69,269.77,0
62.76,28.36,50.21,583.59,0
47.03,37.32,58.39,421.51,0
58.95,1.24,54.58,97.66,0
54.14,40.8,31.36,253.3,0
59.43,35.86,61.86,596.0,1
56.85,59.22,67.89,182.14,1
64.57,52.61,45.24,307.96,0
55.6,32.26,88.62,447.72,1
53.66,36.75,79.04,378.28,1
63.77,40.78,70.19,395.58,0
59.64,71.75,69.97,388.51,0
60.85,30.2,55.54,303.05,0
49.68,32.04,75.54,204.92,0
46.64,24.69,83.27,352.17,0
50.46,18.32,69.54,251.67,0
50.03,50.53,44.73,242.24,0
61.29,48.65,54.29,477.9,1
62.81,68.09,65.33,254.28,1
53.76,63.75,70.08,504.74,1
66.45,88.15,53.61,330.81,1
65.95,43.67,44.8,280.9,0
56.95,40.31,83.52,81.89,0
48.42,21.6,35.7,554.38,0
67.6,57.54,38.06,299.28,0
54.51,47.13,31.11,27.51,0
56.01,56.72,38.02,418.53,0
52.28,24.5,77.45,293.98,0
47.88,51.33,78.05,188.24,0
43.25,48.69,53.67,411.74,0
60.06,47.5,63.93,0.0,0
48.73,32.7,54.81,214.31,0
79.48,66.41,33.54,264.07,0
46.31,81.91,94.93,402.26,1
44.94,25.01,79.75,568.83,0
59.08,57.97,61.38,270.63,1
67.23,0.0,39.59,355.19,0
55.52,57.03,50.95,629.81,1
59.58,11.34,42.54,300.57,0
40.25,35.55,56.76,356.18,0
49.58,21.37,60.58,151.52,0
46.41,41.12,48.86,535.1,0
39.84,60.1,28.82,214.44,0
55.94,11.57,93.38,332.23,0
37.06,38.53,59.28,328.83,0
44.42,35.76,63.22,310.24,0
50.7,73.46,47.4,247.88,0
48.35,52.77,26.88,328.96,0
58.17,23.81,53.5,510.88,0
57.44,36.52,49.18,573.71,0
62.15,73.01,67.77,278.98,0
61.02,57.86,71.31,246.06,1
64.13,28.47,68.77,202.95,0
54.98,40.19,72.79,622.34,0
57.43,40.77,87.47,315.46,0
59.09,35.32,62.02,433.81,0
56.13,14.22,74.79,383.6,0
51.82,32.8,63.89,565.01,1
52.34,70.01,20.8,270.28,0
48.46,38.14,52.22,167.15,0
58.37,43.14,39.38,523.13,0
54.25,47.53,59.17,408.4,1
49.69,84.93,40.76,354.75,1
49.7,45.16,65.9,484.22,0
45.32,64.69,72.66,361.6,1
62.83,34.23,76.66,488.39,1
55.63,40.33,84.15,329.59,1
48.1,45.23,24.83,408.23,0
61.47,31.07,33.42,363.17,1
50.52,41.33,100.0,260.97,0
43.75,60.98,73.17,275.35,0
63.17,30.59,59.04,252.86,0
50.7,45.0,55.58,331.86,0
51.73,57.76,53.98,245.3,0
55.33,30.16,20.19,352.31,0
64.14,64.72,41.1,348.23,0
55.16,46.31,52.99,324.62,0
45.41,42.03,42.11,326.7,0
59.35,8.85,44.47,232.06,0
51.12,38.27,100.0,266.16,0
70.1,51.69,50.47,99.53,0
54.99,76.42,60.01,285.62,0
37.12,55.22,59.37,181.7,0
57.86,65.27,65.61,311.98,0
70.56,23.24,46.41,214.26,0
67.61,42.72,77.45,53.92,0
69.65,66.97,62.98,570.29,1
46.84,29.02,31.83,272.23,0
62.3,62.37,53.06,473.65,1
49.22,58.2,51.9,236.76,0
56.79,49.95,51.07,503.77,1
44.82,39.08,64.17,161.8,0
49.84,27.25,66.43,321.12,0
49.59,76.96,64.3,168.93,1
62.19,56.37,61.1,612.09,1
61.41,51.13,56.54,270.09,0
57.21,37.57,16.28,399.41,0
44.2,45.68,69.0,354.07,0
52.51,47.96,63.79,296.94,0
49.03,52.2,37.27,362.13,0
61.96,58.22,60.05,463.1,1
64.43,30.92,66.66,380.18,0
63.45,18.6,76.08,319.49,0
48.96,46.52,64.19,362.32,0
33.08,13.55,60.79,529.8,0
40.86,39.17,72.04,249.98,0
66.37,35.83,49.48,77.53,0
51.79,53.85,62.42,168.42,0
48.99,80.69,43.82,177.35,0
68.14,10.0,74.99,194.25,0
65.12,85.94,26.03,198.37,0
55.2,40.8,69.7,297.17,0
52.65,51.26,55.32,329.69,0
53.94,19.53,72.38,328.4,0
56.82,62.94,40.95,212.37,0
67.8,45.75,56.62,419.27,1
58.38,43.89,56.09,364.13,0
60.81,10.13,62.81,489.76,0
64.35,46.33,36.14,401.61,0
45.64,60.22,66.45,258.06,0
61.04,40.75,21.77,456.66,0
52.64,66.14,42.98,332.83,0
34.87,65.39,26.87,395.76,0
37.97,33.46,69.91,386.45,0
46.86,73.71,62.2,285.08,1
59.25,45.82,63.21,312.39,0
55.91,45.9,81.52,284.24,1
56.47,46.78,49.31,197.65,1
70.61,46.25,65.97,42.64,0
44.85,0.0,56.19,216.74,0
54.78,41.66,53.45,323.9,0
57.44,20.45,78.52,430.27,0
49.11,74.27,92.47,395.52,1
55.23,73.55,47.23,266.45,0
42.2,60.33,70.01,218.38,0
66.28,40.71,60.74,278.42,0
49.55,26.86,60.96,183.0,0
71.25,33.16,59.45,46.17,0
54.74,79.97,49.0,114.58,0
63.22,32.54,0.0,464.97,0
54.57,2.6,82.63,522.87,0
54.75,63.54,42.49,390.47,0
50.33,72.01,50.65,293.02,0
55.95,74.87,51.03,132.84,0
57.54,63.69,40.89,280.66,0
48.73,66.63,59.32,373.42,0
54.0,45.95,54.2,399.59,0
50.12,7.63,42.1,382.66,0
73.4,45.5,57.69,445.15,1
54.28,56.19,54.41,533.15,0
67.36,42.57,71.7,251.4,0
53.44,41.74,30.87,636.64,0
57.07,27.65,40.5,57.61,0
44.43,26.97,68.06,206.6,0
51.42,78.09,43.48,324.0,1
56.68,78.74,38.74,365.88,0
67.69,44.95,44.37,278.2,0
56.78,50.07,53.18,240.51,0
66.07,27.34,53.25,564.31,0
60.13,56.57,51.22,234.78,0
68.02,76.67,36.49,177.68,0
54.53,17.47,68.92,502.9,0
74.12,53.35,78.87,401.9,1
51.12,54.7,20.61,431.37,0
48.87,54.5,27.04,323.5,0
45.32,74.57,73.05,134.88,0
73.65,81.65,83.26,310.15,1
61.56,40.8,16.67,118.36,0
52.33,57.12,69.68,329.08,0
64.99,46.52,84.48,378.41,1
60.5,33.62,39.48,429.05,0
70.73,49.87,83.43,288.91,1
42.62,57.09,51.8,389.77,0
52.88,48.9,60.66,191.54,0
51.3,29.14,42.05,416.0,0
39.21,36.66,73.02,380.95,0
63.48,36.79,70.02,203.97,0
52.84,29.84,86.04,363.64,0
60.92,50.64,80.93,430.77,0
73.88,52.53,54.84,309.44,1
52.17,62.63,100.0,201.3,1
51.63,29.56,79.31,321.33,0
55.95,34.61,64.73,366.29,0
62.9,72.98,37.05,200.4,0
50.47,42.04,27.46,179.08,0
49.95,45.54,28.99,362.59,0
63.46,41.85,38.19,398.8,0
58.03,65.39,79.79,557.97,1
38.64,66.09,63.77,379.89,1
45.2,65.04,43.96,154.91,0
67.01,45.48,52.55,544.77,0
58.22,29.3,50.36,426.6,0
48.9,79.65,69.4,59.37,0
53.64,60.41,39.18,176.37,0
55.11,36.78,61.29,241.01,0
60.89,70.63,60.4,400.57,1
44.13,35.36,39.72,14.47,0
48.27,70.39,83.58,285.71,1
57.18,71.61,49.68,393.73,0
54.2,28.41,37.13,0.0,0
59.57,55.47,70.35,389.61,0
45.16,59.08,55.98,404.03,1
57.86,92.07,62.35,198.4,1
63.73,31.64,33.68,161.61,0
58.89,70.79,69.62,196.52,0
56.11,45.31,94.1,0.0,0
54.23,22.66,32.27,260.86,0
48.32,42.84,61.38,326.35,0
54.42,45.04,40.86,153.68,0
65.08,25.94,100.0,416.65,1
54.05,50.62,77.31,312.31,1
47.88,62.24,60.08,331.2,0
51.06,49.29,32.9,251.76,0
56.61,35.25,37.25,389.17,0
52.01,42.33,68.43,454.87,0
58.88,44.92,30.48,251.1,0
59.18,48.91,31.04,391.32,0
62.11,64.98,55.16,392.64,0
66.39,49.89,57.4,350.14,1
62.97,19.75,61.84,501.25,0
47.53,34.88,47.09,212.82,0
47.77,47.99,71.56,249.41,0
54.39,65.23,39.49,206.76,0
51.39,68.36,66.28,387.0,1
45.89,76.94,58.85,267.3,0
51.47,47.35,65.81,216.51,0
51.2,58.74,76.28,499.58,0
49.63,18.82,46.8,517.14,0
52.47,52.74,43.1,260.56,0
64.43,25.65,24.61,135.91,0
56.59,43.87,18.66,523.62,0
74.77,99.54,51.83,356.49,1
56.36,50.46,53.06,350.49,0
52.68,29.45,35.45,312.6,0
55.03,52.34,39.32,203.96,0
57.05,35.69,82.42,250.41,0
58.48,27.71,70.77,381.33,0
71.61,82.86,32.29,246.29,0
48.24,64.2,47.04,351.96,0
61.87,51.22,62.31,301.6,0
56.66,37.95,43.72,173.17,0
42.43,39.41,40.44,494.54,0
61.17,72.76,48.91,371.28,1
65.14,50.52,74.63,339.68,1
48.14,0.0,76.27,366.6,0
54.93,88.58,41.76,84.85,0
41.2,48.3,63.29,240.82,0
44.93,51.18,54.88,116.72,0
63.38,64.56,36.85,314.96,0
51.27,53.38,49.65,339.11,0
46.13,58.44,32.24,316.96,0
56.84,37.37,75.93,441.43,0
50.82,22.86,82.94,120.32,0
51.23,50.04,47.61,204.09,0
60.91,70.77,43.32,349.72,0
45.71,33.34,73.98,331.67,0
47.76,31.9,76.89,142.15,0
56.23,66.98,34.94,443.58,0
62.76,36.77,52.34,485.19,0
64.91,37.61,53.94,351.07,0
49.68,38.28,41.13,118.91,0
62.5,43.83,61.95,319.17,1
48.73,16.67,42.4,340.84,0
69.61,35.29,45.28,267.38,0
45.93,49.15,53.18,461.67,0
65.63,49.02,28.2,286.09,0
49.75,65.84,17.98,552.55,0
71.11,78.11,71.53,393.97,1
59.73,72.22,41.67,333.13,0
46.87,61.46,93.43,410.45,1
50.82,42.32,90.49,483.71,1
61.25,33.78,45.88,407.89,0
63.42,45.32,97.1,290.9,1
54.43,55.54,71.88,220.81,1
55.36,59.79,43.38,165.35,0
61.07,56.22,8.53,7.11,0
56.05,42.82,67.39,320.91,1
44.65,59.16,55.56,253.48,0
48.5,67.7,62.76,259.9,0
56.88,60.84,50.88,423.46,1
64.72,44.42,34.41,286.55,0
67.93,29.99,47.31,527.41,0
61.24,29.56,67.72,231.23,0
57.3,32.74,48.62,183.49,0
60.99,49.63,48.51,149.08,0
49.67,54.36,27.65,386.73,0
53.77,19.54,56.64,438.18,0
48.41,35.93,34.99,228.67,0
45.01,49.38,71.53,172.32,0
57.67,28.81,41.79,483.63,0
56.48,52.81,49.68,125.95,0
60.5,39.47,93.95,421.23,1
59.37,31.98,49.48,231.48,0
56.94,45.96,47.07,347.65,0
59.45,52.06,65.54,429.23,1
54.66,29.73,22.87,357.15,0
58.3,40.63,77.51,264.57,0
49.19,53.42,72.89,467.53,1
57.96,31.28,64.44,334.69,0
60.35,15.16,0.0,741.9,0
49.64,17.34,50.33,95.38,0
55.41,37.48,32.09,93.61,0
50.01,21.27,75.23,419.31,0
50.79,38.74,73.95,296.19,0
46.0,74.97,61.98,395.11,0
65.13,20.19,33.34,168.19,0
63.53,39.91,81.9,306.5,1
59.3,83.38,50.28,354.88,0
70.78,52.35,87.5,234.75,0
53.49,38.38,59.78,327.82,0
79.25,42.18,64.12,136.62,1
53.18,52.73,46.71,347.38,1
57.04,75.52,80.33,473.45,1
51.82,35.44,65.95,151.49,0
57.98,31.36,80.97,144.25,0
61.68,20.18,58.2,442.79,0
54.09,46.86,54.15,142.12,0
69.21,19.7,65.71,400.87,0
56.91,36.65,80.97,306.64,0
57.16,28.64,73.3,249.86,0
47.73,64.33,57.49,475.98,0
58.35,35.85,21.57,411.38,0
53.93,52.14,69.59,333.57,1
50.13,16.13,29.1,41.68,0
48.79,47.37,55.63,385.47,0
76.37,23.34,52.92,171.5,0
52.89,37.34,29.48,273.43,0
43.34,84.8,61.71,300.88,1
49.41,61.78,93.78,527.67,1
54.59,42.69,49.37,269.61,0
59.37,100.0,68.79,129.27,1
59.44,28.53,97.4,476.36,0
60.41,65.97,70.53,387.09,1
49.84,17.41,43.39,391.56,0
57.72,40.61,59.27,478.61,0
47.99,20.74,63.65,506.79,0
50.04,49.63,80.81,192.99,1
47.66,46.01,76.85,133.08,0
45.49,39.46,5.14,401.1,0
63.51,64.66,39.59,268.5,0
60.51,34.79,53.74,279.39,0
62.81,50.88,36.72,165.4,0
55.31,59.77,0.0,370.07,0
61.21,18.3,41.94,348.26,0
40.91,31.53,54.94,281.34,0
61.9,45.97,45.54,133.4,0
56.42,56.34,37.06,445.1,0
60.02,70.58,55.75,330.68,0
58.04,41.11,61.18,434.14,0
47.1,39.3,46.57,47.64,0
43.02,29.29,79.69,306.82,0
49.3,50.94,56.04,213.97,0
59.52,39.65,39.31,304.34,0
60.52,40.07,34.76,413.19,0
44.06,43.31,51.17,344.39,0
47.15,54.93,75.04,302.17,0
49.21,34.85,40.17,301.53,0
52.14,31.1,65.73,112.83,0
44.1,52.77,56.7,191.21,0
43.62,0.0,90.88,434.55,0
48.43,34.13,62.02,239.34,0
55.69,24.28,42.43,436.85,0
45.56,66.66,68.25,399.16,0
54.07,37.06,68.86,405.5,0
63.47,34.91,47.85,339.95,0
44.59,44.12,34.05,247.68,0
53.35,34.28,64.65,281.86,0
63.2,37.75,56.14,376.85,0
51.65,46.75,27.7,44.93,0
50.41,37.4,59.58,449.25,0
64.31,37.27,43.53,239.99,1
52.55,26.82,27.72,289.65,0
63.84,24.23,48.66,290.68,0
58.43,46.09,78.09,295.22,0
52.26,50.52,76.75,142.36,0
58.84,19.29,72.04,318.21,0
57.56,58.68,59.85,371.32,1
63.17,58.75,65.72,54.67,0
50.61,62.54,56.78,143.91,0
55.33,50.4,35.11,407.5,0
54.51,56.47,38.7,385.18,0
60.63,84.33,44.07,335.85,0
46.8,39.57,80.22,218.14,0
63.14,26.18,74.38,385.87,1
58.73,17.39,35.56,155.65,0
44.46,76.6,55.96,283.52,0
64.67,76.84,47.75,143.22,0
72.87,28.36,52.21,280.56,0
63.01,31.91,45.35,176.35,0
66.42,39.17,80.3,390.7,1
55.68,67.04,54.66,351.98,0
41.71,21.83,58.89,231.53,0
40.25,9.6,59.04,430.84,0
57.04,84.02,36.5,185.24,0
50.26,50.62,56.95,295.77,0
47.68,53.18,74.12,226.22,0
54.5,41.31,81.51,389.08,0
59.92,53.38,34.34,377.21,0
43.38,17.74,27.67,456.23,0
51.41,29.86,56.12,309.96,0
67.08,46.89,74.97,0.0,0
46.4,4.12,61.47,248.3,0
61.96,39.55,67.25,487.83,0
51.12,38.45,30.52,261.0,0
59.37,39.55,44.7,69.9,0
63.78,35.08,15.47,353.92,0
60.93,27.07,52.44,362.89,1
62.27,12.2,16.04,212.74,0
45.79,47.61,78.99,270.39,0
63.91,39.6,82.99,198.32,0
48.18,20.24,57.53,362.71,0
57.08,46.13,27.77,306.79,0
57.07,39.69,61.76,160.11,0
58.88,36.7,88.46,298.85,1
57.7,6.18,63.56,212.04,0
48.25,57.29,76.33,475.33,1
44.2,22.81,46.27,407.24,0
61.98,46.14,39.32,285.33,0
56.49,30.45,53.72,309.73,0
64.2,38.0,20.32,421.65,0
54.64,65.74,95.75,279.17,1
43.76,54.57,57.51,391.01,0
62.73,65.34,70.6,477.29,1
52.04,50.95,46.69,241.09,0
57.74,52.13,27.22,497.54,0
49.82,12.94,80.66,462.61,0
68.15,39.28,34.77,329.83,0
47.99,40.95,61.28,246.73,0
52.3,67.03,62.98,328.33,0
55.86,35.89,56.33,270.66,0
46.26,49.77,40.88,204.87,0
57.64,49.06,52.31,363.87,0
67.9,65.84,37.9,177.18,0
51.08,42.59,69.57,259.37,0
58.16,59.9,65.29,260.95,0
33.0,14.31,54.61,136.17,0
54.69,15.95,44.77,379.02,0
52.5,3.9,92.93,272.6,0
48.45,59.15,31.56,455.86,0
63.65,57.13,27.2,270.64,0
52.39,61.14,53.52,251.21,0
53.58,32.81,50.36,191.44,0
51.98,34.86,74.76,304.68,0
39.67,42.82,66.63,305.36,0
45.94,70.99,55.53,389.01,0
62.69,75.49,64.01,308.04,1
38.12,59.29,63.68,551.27,0
48.87,50.96,92.86,354.75,0
51.8,69.04,59.56,181.58,0
68.95,40.39,42.74,171.42,0
61.15,37.96,58.57,364.18,0
50.54,42.68,7.86,177.8,0
65.44,27.38,54.41,371.38,0
49.08,41.85,74.67,407.48,0
63.07,24.89,65.84,410.37,1
44.13,63.45,60.37,195.7,0
63.59,54.79,66.69,410.58,1
51.75,70.73,74.86,338.71,1
46.77,15.67,80.65,227.06,0
53.26,79.23,63.05,280.87,1
57.22,16.7,49.31,356.55,0
51.04,23.43,13.36,219.26,0
59.43,33.83,72.61,336.22,0
50.34,68.54,64.27,473.47,0
59.96,49.06,57.75,415.69,0
58.54,40.61,42.62,309.84,0
54.51,30.73,72.37,328.1,0
51.47,20.23,50.37,235.43,0
56.21,65.39,54.38,238.81,1
59.4,59.38,53.99,115.54,0
71.49,69.34,63.1,330.13,1
62.52,52.14,34.32,381.9,0
62.81,0.0,65.13,291.5,0
79.71,22.6,42.02,194.72,0
59.13,53.37,42.66,307.94,0
58.88,38.35,70.93,461.01,0
60.63,34.94,37.09,407.76,0
46.93,25.14,70.9,296.46,0
51.45,62.06,56.82,545.69,0
50.95,53.21,25.33,623.85,0
60.18,54.02,79.56,242.38,1
53.61,33.6,60.58,270.49,0
56.11,48.17,62.09,383.2,0
63.7,20.92,73.13,190.44,0
61.91,42.66,81.99,401.9,1
53.71,0.0,58.62,312.18,0
49.64,16.77,66.11,344.6,0
64.08,39.2,61.68,230.95,0
61.19,87.75,48.83,205.48,0
42.15,12.59,26.5,61.74,0
52.49,22.62,58.87,478.17,0
56.32,48.9,79.82,412.97,0
61.23,76.85,65.5,380.8,1
62.28,48.64,35.79,341.8,0
57.27,57.64,74.76,23.49,0
59.68,38.92,49.43,209.87,0
55.51,35.81,17.34,269.27,0
49.61,46.48,73.32,170.24,0
52.91,33.15,37.98,96.78,0
55.15,58.04,87.05,182.72,0
54.72,16.09,75.66,305.9,0
39.92,61.02,50.9,305.93,0
51.82,45.71,63.27,408.9,0
55.45,41.14,98.63,547.58,1
52.75,15.43,73.0,382.29,0
53.03,27.36,59.29,278.93,0
58.9,66.58,100.0,516.04,1
46.37,41.25,57.12,110.17,0
41.98,50.01,65.47,50.54,0
52.21,29.17,38.15,193.59,0
61.11,44.48,24.86,397.46,0
68.5,20.3,49.82,320.23,0
61.26,46.8,55.69,164.6,0
43.25,51.67,60.93,212.75,0
53.14,50.77,29.44,151.02,0
57.05,28.74,66.89,151.02,0
56.42,38.84,40.05,486.13,0
59.31,54.67,65.96,282.79,0
47.66,41.19,71.83,512.35,0
55.52,39.83,47.88,193.2,0
58.36,79.26,37.65,358.94,1
61.61,27.88,82.79,327.25,1
48.55,64.45,70.71,405.56,0
52.24,24.22,57.74,330.55,0
33.37,56.79,81.43,418.21,1
50.03,57.75,56.5,366.5,0
50.8,35.81,43.83,169.05,0
46.84,23.09,36.97,387.93,0
56.32,9.53,53.06,287.63,0
54.55,33.93,68.89,206.79,0
36.93,54.47,80.02,383.28,0
56.72,25.6,55.42,410.59,0
47.57,46.75,76.84,241.97,0
58.89,18.42,51.14,257.93,0
44.75,40.79,40.93,133.55,0
55.24,24.35,31.49,83.43,0
52.73,43.6,45.89,270.92,0
57.42,35.98,32.16,395.05,0
56.0,23.57,91.17,231.21,0
52.96,33.14,62.91,471.34,0
42.71,28.19,53.28,275.39,0
43.18,21.35,86.0,275.88,0
50.33,64.49,31.56,265.31,0
54.93,38.52,52.53,417.79,0
50.13,5.36,90.99,184.93,0
60.0,33.78,52.41,284.52,0
52.77,61.46,99.04,234.32,1
47.28,31.3,69.14,232.61,0
52.78,71.96,78.51,304.22,1
56.81,29.58,79.03,286.4,0
57.6,54.06,55.03,426.2,0
70.03,63.66,46.21,298.71,0
49.65,53.1,52.92,366.6,0
54.41,20.26,37.24,320.73,1
58.41,28.04,53.81,468.45,0
54.81,66.06,54.92,263.71,0
51.0,30.52,85.41,264.05,1
42.61,62.56,65.68,389.4,0
50.91,37.25,97.53,262.08,0
46.41,47.55,16.13,359.81,0
41.19,20.05,33.09,580.55,0
48.63,34.05,48.6,182.53,0
46.62,29.24,81.86,483.8,0
59.67,49.06,53.03,240.94,0
59.81,46.68,28.58,460.52,0
47.77,53.33,50.59,382.33,0
52.92,36.17,33.44,372.04,0
40.13,28.26,29.91,281.88,0
51.05,48.29,90.98,269.94,0
58.19,26.47,48.67,213.36,0
61.6,64.41,58.12,300.75,0
49.3,42.94,53.33,277.93,0
63.41,39.13,50.47,322.92,1
42.87,53.32,39.87,130.72,0
45.02,43.63,49.41,302.72,0
60.68,15.16,61.07,451.52,0
68.37,25.89,80.54,413.29,1
58.95,64.04,72.05,302.76,1
54.68,46.51,33.06,607.49,0
37.44,14.73,72.79,230.72,0
38.82,51.34,63.56,289.6,0
56.04,34.93,43.76,125.94,0
52.14,29.26,58.28,251.56,0
46.15,24.39,65.3,514.54,0
55.52,63.0,55.85,256.14,0
55.92,9.62,63.64,116.66,0
62.56,29.92,39.47,404.64,0
56.09,47.16,90.87,346.71,0
64.83,73.41,20.27,399.68,0
55.06,54.97,65.4,264.35,0
54.08,29.77,61.6,179.15,0
63.51,72.53,66.57,277.97,0
47.17,20.61,42.25,366.58,0
77.52,49.78,76.05,291.32,1
58.0,53.78,53.06,346.55,0
58.05,29.14,33.65,235.58,0
59.2,57.56,35.29,351.01,0
70.02,35.75,57.24,299.64,0
61.34,57.51,26.26,215.3,0
42.16,11.89,87.41,316.79,0
66.23,51.03,73.88,253.6,1
52.27,37.58,87.88,374.06,0
55.86,65.69,85.99,404.78,1
44.77,44.21,48.67,360.18,0
59.21,67.49,39.35,103.8,0
49.79,54.14,6.8,184.23,0
55.8,42.7,47.69,223.61,0
52.73,59.18,86.78,204.44,1
70.4,59.29,40.1,234.86,0
70.86,53.49,51.22,411.03,0
55.37,3.74,45.02,383.84,0
55.51,27.31,61.75,249.14,0
52.01,69.91,78.15,371.02,1
63.85,22.39,27.29,339.46,0
52.37,60.88,30.74,296.06,0
51.63,57.72,81.76,437.79,1
62.83,31.94,68.2,220.64,0
50.69,9.09,50.33,306.33,0
54.7,34.76,85.73,173.9,0
42.35,82.4,30.43,179.65,0
60.63,29.46,71.76,136.71,0
70.53,30.7,53.77,181.7,0
60.77,27.04,65.92,309.97,0
66.69,66.87,12.03,263.7,0
48.23,40.63,50.31,267.62,0
56.89,33.73,68.26,264.1,0
47.45,70.44,53.86,512.73,1
53.18,55.43,77.6,163.54,0
61.18,28.45,76.99,150.71,0
55.81,22.98,37.75,198.55,0
43.7,65.85,69.83,291.37,1
44.48,45.3,37.13,361.77,0
43.95,17.12,55.97,374.23,0
58.93,12.9,66.81,413.36,0
